yyyy  mm  dd  HH MIN   SEC          u          v          w          T
2008   5   9   5  12 23.20    2.27128    0.30206    0.14856  288.12427
2008   5   9   5  12 23.30    2.28079    0.32116   -0.26313  288.23025
2008   5   9   5  12 23.40    2.07438    0.52669    0.00232  288.13523
2008   5   9   5  12 23.50    2.05860    0.32874    0.13423  288.14421
2008   5   9   5  12 23.60    1.95171    0.32955    0.15015  288.13920
2008   5   9   5  12 23.70    1.81013    0.36332    0.07689  288.16118
2008   5   9   5  12 23.80    1.92843    0.30269   -0.07169  288.23216
2008   5   9   5  12 23.90    1.84823    0.35543    0.13014  288.21314
2008   5   9   5  12 24.00    1.90281    0.70585    0.29903  288.07912
2008   5   9   5  12 24.10    1.84439    0.68598    0.25025  288.07210
2008   5   9   5  12 24.20    1.95200    0.31002    0.15594  288.03308
2008   5   9   5  12 24.30    2.06331    0.60001    0.33845  288.05906
2008   5   9   5  12 24.40    1.96220    0.33411    0.15512  288.02604
2008   5   9   5  12 24.50    1.96711    0.24585    0.16241  288.07403
2008   5   9   5  12 24.60    2.30180    0.12697   -0.03414  288.05301
2008   5   9   5  12 24.70    2.29151    0.16611   -0.08537  288.27999
2008   5   9   5  12 24.80    2.27388    0.02931   -0.12339  288.37997
2008   5   9   5  12 24.90    2.14056   -0.15781   -0.21793  288.46195
2008   5   9   5  12 25.00    1.91649   -0.33954   -0.00878  288.36493
2008   5   9   5  12 25.10    1.96832   -0.14153    0.29124  288.24491
2008   5   9   5  12 25.20    2.18269    0.13043    0.42123  288.38789
2008   5   9   5  12 25.30    2.29256    0.30598    0.30566  288.14087
2008   5   9   5  12 25.40    2.21812    0.25786    0.34118  288.09185
2008   5   9   5  12 25.50    2.32646   -0.09816    0.41021  288.22783
2008   5   9   5  12 25.60    2.30632    0.09424    0.09608  288.18282
2008   5   9   5  12 25.70    2.21218    0.50671    0.26501  288.19780
2008   5   9   5  12 25.80    2.34816    0.32486   -0.30626  288.52878
2008   5   9   5  12 25.90    2.57235    0.15514   -0.17193  288.35576
2008   5   9   5  12 26.00    2.62229    0.09931   -0.02058  288.40574
2008   5   9   5  12 26.10    2.62377   -0.11839    0.02920  288.31472
2008   5   9   5  12 26.20    2.73299   -0.14780    0.17951  288.22570
2008   5   9   5  12 26.30    2.55748   -0.29141    0.08151  288.20868
2008   5   9   5  12 26.40    2.37907   -0.01409   -0.09263  288.32767
2008   5   9   5  12 26.50    2.60622    0.15225   -0.07623  288.41165
2008   5   9   5  12 26.60    2.64898    0.34205   -0.27349  288.28163
2008   5   9   5  12 26.70    2.37050    0.32656    0.02529  288.24261
2008   5   9   5  12 26.80    2.65852    0.31080    0.09265  288.15660
2008   5   9   5  12 26.90    2.72928    0.20947    0.14940  288.17958
2008   5   9   5  12 27.00    2.73310    0.08114    0.01094  288.40356
2008   5   9   5  12 27.10    2.71449    0.19501    0.09891  288.39054
2008   5   9   5  12 27.20    2.70646    0.09350    0.05793  288.29653
2008   5   9   5  12 27.30    2.64220    0.15227    0.11977  288.29451
2008   5   9   5  12 27.40    2.67950    0.17190    0.06463  288.29649
2008   5   9   5  12 27.50    2.72425    0.16687    0.08709  288.29947
2008   5   9   5  12 27.60    2.70854    0.17486    0.18677  288.29446
2008   5   9   5  12 27.70    2.83735   -0.01820   -0.08417  288.24944
2008   5   9   5  12 27.80    2.89391   -0.00396   -0.17091  288.29642
2008   5   9   5  12 27.90    2.97851    0.04760   -0.28195  288.33141
2008   5   9   5  12 28.00    2.72518   -0.25857   -0.09316  288.35539
2008   5   9   5  12 28.10    2.59494   -0.21453   -0.02365  288.30138
2008   5   9   5  12 28.20    2.63362   -0.18055   -0.13007  288.19936
2008   5   9   5  12 28.30    2.57491    0.09795    0.03867  288.21034
2008   5   9   5  12 28.40    2.76910   -0.11928   -0.05828  288.23133
2008   5   9   5  12 28.50    2.95936   -0.25256   -0.10249  288.21031
2008   5   9   5  12 28.60    2.89224   -0.31496   -0.27647  288.17730
2008   5   9   5  12 28.70    2.77732   -0.30684   -0.16970  288.21628
2008   5   9   5  12 28.80    2.98967   -0.28086   -0.30044  288.23127
2008   5   9   5  12 28.90    2.78389   -0.28209   -0.36752  288.24925
2008   5   9   5  12 29.00    2.38216   -0.29100   -0.17797  288.21224
2008   5   9   5  12 29.10    2.34961   -0.38838    0.03971  288.15622
2008   5   9   5  12 29.20    2.09808   -0.23152    0.20505  288.19020
2008   5   9   5  12 29.30    2.21192   -0.28140    0.13487  288.21419
2008   5   9   5  12 29.40    1.92207   -0.43386    0.26380  288.23417
2008   5   9   5  12 29.50    2.09422   -0.43322    0.30245  288.26216
2008   5   9   5  12 29.60    2.31314   -0.51533    0.32987  288.12314
2008   5   9   5  12 29.70    2.25095   -0.67781   -0.10269  288.26213
2008   5   9   5  12 29.80    2.04999   -0.62273    0.19130  288.05611
2008   5   9   5  12 29.90    2.19327   -0.49359    0.13049  288.07110
2008   5   9   5  12 30.00    2.07332   -0.47829    0.00804  288.29008
2008   5   9   5  12 30.10    2.15369   -0.44512    0.02446  288.09507
2008   5   9   5  12 30.20    2.05727   -0.38287    0.18461  288.11905
2008   5   9   5  12 30.30    1.83087   -0.42074    0.28097  288.09104
2008   5   9   5  12 30.40    1.59492   -0.36626    0.30268  288.19502
2008   5   9   5  12 30.50    1.90950   -0.49712    0.25197  288.12100
2008   5   9   5  12 30.60    1.80398   -0.39464    0.36236  288.12499
2008   5   9   5  12 30.70    1.80821   -0.23504    0.38283  288.02997
2008   5   9   5  12 30.80    1.83479   -0.10523    0.38927  288.01196
2008   5   9   5  12 30.90    2.11633   -0.04907    0.31237  288.02794
2008   5   9   5  12 31.00    2.13165   -0.11480    0.28297  288.19193
2008   5   9   5  12 31.10    2.12096   -0.15398    0.13067  288.12091
2008   5   9   5  12 31.20    2.05435   -0.26963    0.23061  288.10790
2008   5   9   5  12 31.30    2.17475   -0.39188    0.12964  288.08588
2008   5   9   5  12 31.40    2.16830   -0.35858    0.15968  288.12287
2008   5   9   5  12 31.50    2.02312   -0.33518    0.09595  288.20985
2008   5   9   5  12 31.60    1.92808   -0.22014    0.18213  288.24383
2008   5   9   5  12 31.70    2.20402   -0.06824    0.13015  288.27882
2008   5   9   5  12 31.80    2.37490    0.15870    0.11095  288.29580
2008   5   9   5  12 31.90    2.35090    0.06439    0.10007  288.27679
2008   5   9   5  12 32.00    2.34346    0.02541   -0.01856  288.33777
2008   5   9   5  12 32.10    2.32685   -0.15585    0.07892  288.29876
2008   5   9   5  12 32.20    2.40124   -0.15673    0.00235  288.27474
2008   5   9   5  12 32.30    2.42014   -0.17758    0.00224  288.26173
2008   5   9   5  12 32.40    2.26470   -0.16467    0.13412  288.27871
2008   5   9   5  12 32.50    2.20158   -0.19607    0.11759  288.27670
2008   5   9   5  12 32.60    2.32605   -0.25610   -0.13869  288.29568
2008   5   9   5  12 32.70    2.38048   -0.40278    0.07489  288.24667
2008   5   9   5  12 32.80    2.24918   -0.42664    0.08947  288.20965
2008   5   9   5  12 32.90    2.20187   -0.39757   -0.00772  288.22664
2008   5   9   5  12 33.00    2.15026   -0.42010    0.06651  288.27862
2008   5   9   5  12 33.10    2.22414   -0.32253   -0.19610  288.31361
2008   5   9   5  12 33.20    2.22303   -0.37296   -0.07160  288.23059
2008   5   9   5  12 33.30    2.43928   -0.32922   -0.00461  288.15758
2008   5   9   5  12 33.40    2.42740   -0.17330    0.08626  288.15956
2008   5   9   5  12 33.50    2.38626   -0.20920    0.02932  288.17455
2008   5   9   5  12 33.60    2.32398   -0.15212    0.08822  288.15553
2008   5   9   5  12 33.70    2.23909   -0.00387    0.15090  288.12252
2008   5   9   5  12 33.80    2.24515    0.06651    0.12229  288.10750
2008   5   9   5  12 33.90    2.31561    0.17411    0.11972  288.07049
2008   5   9   5  12 34.00    2.20064    0.10113    0.00749  288.06847
2008   5   9   5  12 34.10    2.20526    0.05755   -0.12878  288.20946
2008   5   9   5  12 34.20    2.29419   -0.08162   -0.20835  288.21344
2008   5   9   5  12 34.30    2.38447   -0.18489   -0.36776  288.17443
2008   5   9   5  12 34.40    2.33305    0.18267   -0.17781  288.12241
2008   5   9   5  12 34.50    2.15086    0.27035   -0.20106  288.08740
2008   5   9   5  12 34.60    2.04672    0.17195   -0.05406  288.04638
2008   5   9   5  12 34.70    2.32985    0.34689   -0.12511  288.08737
2008   5   9   5  12 34.80    2.38647    0.18671   -0.17083  288.24635
2008   5   9   5  12 34.90    2.43598    0.20914   -0.06197  288.23034
2008   5   9   5  12 35.00    2.48264    0.19321   -0.04977  288.23032
2008   5   9   5  12 35.10    2.42474    0.24257   -0.06267  288.24831
2008   5   9   5  12 35.20    2.18959    0.06307   -0.07100  288.25029
2008   5   9   5  12 35.30    2.17236    0.07381   -0.07605  288.18128
2008   5   9   5  12 35.40    2.21565    0.16888   -0.01403  288.15726
2008   5   9   5  12 35.50    2.36946    0.18205    0.08769  288.17425
2008   5   9   5  12 35.60    2.33218    0.21511   -0.05788  288.18123
2008   5   9   5  12 35.70    2.22693    0.19922    0.15286  288.17222
2008   5   9   5  12 35.80    2.17846    0.12568    0.08937  288.19120
2008   5   9   5  12 35.90    2.22560    0.18058    0.08178  288.20719
2008   5   9   5  12 36.00    2.13446    0.17789    0.11520  288.22817
2008   5   9   5  12 36.10    2.15060    0.17518    0.22716  288.17616
2008   5   9   5  12 36.20    2.09423    0.07856    0.06264  288.17414
2008   5   9   5  12 36.30    1.99305   -0.14149    0.01700  288.15513
2008   5   9   5  12 36.40    1.98105   -0.10484    0.21627  288.17611
2008   5   9   5  12 36.50    2.20291    0.00295    0.23782  288.13910
2008   5   9   5  12 36.60    2.22210    0.06084    0.05826  288.15508
2008   5   9   5  12 36.70    2.43774    0.10917    0.00660  288.15706
2008   5   9   5  12 36.80    2.34695   -0.00540   -0.06107  288.12205
2008   5   9   5  12 36.90    2.18089   -0.04793   -0.01555  288.12903
2008   5   9   5  12 37.00    2.21024   -0.09233   -0.04061  288.12202
2008   5   9   5  12 37.10    2.15887   -0.25132   -0.08871  288.15700
2008   5   9   5  12 37.20    2.19009   -0.15932   -0.01198  288.13499
2008   5   9   5  12 37.30    2.13876   -0.16170    0.01171  288.11997
2008   5   9   5  12 37.40    2.14908   -0.24035   -0.12899  288.11996
2008   5   9   5  12 37.50    2.19822   -0.11575   -0.09044  288.10894
2008   5   9   5  12 37.60    2.17529   -0.20658   -0.14673  288.11093
2008   5   9   5  12 37.70    2.20116   -0.25928    0.00767  288.11091
2008   5   9   5  12 37.80    2.03257   -0.16047    0.03122  288.11589
2008   5   9   5  12 37.90    2.03150   -0.26371    0.04000  288.13888
2008   5   9   5  12 38.00    2.00738   -0.27510    0.02913  288.17586
2008   5   9   5  12 38.10    2.14917   -0.04283    0.04669  288.17385
2008   5   9   5  12 38.20    2.19080   -0.15371   -0.16814  288.17783
2008   5   9   5  12 38.30    2.08058   -0.12020   -0.13097  288.19382
2008   5   9   5  12 38.40    2.32392   -0.15008   -0.07071  288.16080
2008   5   9   5  12 38.50    2.40620   -0.42813   -0.12974  288.12178
2008   5   9   5  12 38.60    2.37120   -0.31563   -0.02410  288.15677
2008   5   9   5  12 38.70    2.52783   -0.32219    0.00657  288.13475
2008   5   9   5  12 38.80    2.42596   -0.23784    0.16455  288.15874
2008   5   9   5  12 38.90    2.48043   -0.14044    0.01630  288.13672
2008   5   9   5  12 39.00    2.37537   -0.32894    0.11497  288.12370
2008   5   9   5  12 39.10    2.21602   -0.17422    0.15166  288.13669
2008   5   9   5  12 39.20    2.06580   -0.06181    0.09822  288.17367
2008   5   9   5  12 39.30    2.32768    0.09330    0.06390  288.32965
2008   5   9   5  12 39.40    2.25986    0.06639    0.14553  288.29764
2008   5   9   5  12 39.50    2.37743    0.08082   -0.01110  288.25862
2008   5   9   5  12 39.60    2.38904    0.09690   -0.05145  288.27761
2008   5   9   5  12 39.70    2.27286   -0.01520    0.03189  288.24559
2008   5   9   5  12 39.80    2.33272   -0.01075   -0.00946  288.24257
2008   5   9   5  12 39.90    2.28189    0.02994    0.06916  288.22756
2008   5   9   5  12 40.00    2.27112   -0.08868    0.09923  288.22954
2008   5   9   5  12 40.10    2.29673    0.05691    0.13863  288.22352
2008   5   9   5  12 40.20    2.36677    0.10590    0.18441  288.19551
2008   5   9   5  12 40.30    2.64641    0.13543    0.04525  288.22549
2008   5   9   5  12 40.40    2.53955    0.00857    0.15785  288.19347
2008   5   9   5  12 40.50    2.40055   -0.06843    0.20616  288.17546
2008   5   9   5  12 40.60    2.35242    0.01067    0.33603  288.20844
2008   5   9   5  12 40.70    2.35957   -0.11446    0.29203  288.17343
2008   5   9   5  12 40.80    2.30749   -0.39510   -0.19259  288.15841
2008   5   9   5  12 40.90    2.28882   -0.45564   -0.08338  288.13839
2008   5   9   5  12 41.00    2.18187   -0.41968    0.00798  288.12138
2008   5   9   5  12 41.10    2.21085   -0.33136    0.01441  288.10436
2008   5   9   5  12 41.20    2.16292   -0.24346   -0.02930  288.12134
2008   5   9   5  12 41.30    2.24904   -0.05895    0.11672  288.17332
2008   5   9   5  12 41.40    2.43101   -0.03953   -0.03877  288.21031
2008   5   9   5  12 41.50    2.32284   -0.16054   -0.00381  288.20629
2008   5   9   5  12 41.60    2.24342   -0.22319   -0.02978  288.19027
2008   5   9   5  12 41.70    2.23240   -0.12223    0.01493  288.17326
2008   5   9   5  12 41.80    2.15975   -0.05688    0.05777  288.19024
2008   5   9   5  12 41.90    2.27813    0.07892    0.05715  288.15422
2008   5   9   5  12 42.00    2.22737    0.11036    0.17092  288.12321
2008   5   9   5  12 42.10    2.10180   -0.10353    0.08805  288.17319
2008   5   9   5  12 42.20    2.17788   -0.06322    0.04078  288.20817
2008   5   9   5  12 42.30    2.13565   -0.02522    0.13912  288.18816
2008   5   9   5  12 42.40    2.20318   -0.04752    0.08749  288.20314
2008   5   9   5  12 42.50    2.23346   -0.10631    0.11588  288.17512
2008   5   9   5  12 42.60    2.26189   -0.04188    0.05786  288.19010
2008   5   9   5  12 42.70    2.25614   -0.02158    0.18605  288.13409
2008   5   9   5  12 42.80    2.44166   -0.15713    0.12722  288.08907
2008   5   9   5  12 42.90    2.37105   -0.15694    0.00965  288.07105
2008   5   9   5  12 43.00    2.34391   -0.24841   -0.00268  288.02604
2008   5   9   5  12 43.10    2.29001   -0.11875    0.03347  288.10402
2008   5   9   5  12 43.20    2.22209   -0.12784    0.01036  288.11900
2008   5   9   5  12 43.30    2.22313   -0.08007    0.15024  288.08898
2008   5   9   5  12 43.40    2.18625   -0.12394    0.14895  288.06897
2008   5   9   5  12 43.50    2.15327   -0.14142    0.26630  288.07095
2008   5   9   5  12 43.60    2.12679   -0.02143    0.24664  288.04493
2008   5   9   5  12 43.70    2.11258    0.01242    0.31774  288.08591
2008   5   9   5  12 43.80    2.13988    0.07734    0.21212  288.13790
2008   5   9   5  12 43.90    2.25876    0.08482    0.33454  288.09088
2008   5   9   5  12 44.00    2.22374    0.08263    0.09593  288.06886
2008   5   9   5  12 44.10    2.03565   -0.29870    0.13643  288.08584
2008   5   9   5  12 44.20    1.91383   -0.39590   -0.12077  288.07782
2008   5   9   5  12 44.30    1.97671   -0.12189   -0.01124  288.06880
2008   5   9   5  12 44.40    2.11372   -0.13251    0.11622  288.06679
2008   5   9   5  12 44.50    2.15087   -0.01862    0.16582  288.05177
2008   5   9   5  12 44.60    2.19199    0.01529    0.08796  288.04075
2008   5   9   5  12 44.70    2.12843   -0.22251   -0.15783  288.02773
2008   5   9   5  12 44.80    2.19637   -0.21562   -0.12743  288.07271
2008   5   9   5  12 44.90    2.19912   -0.19246   -0.10915  288.07569
2008   5   9   5  12 45.00    2.43086    0.10211   -0.12206  288.14267
2008   5   9   5  12 45.10    2.39373    0.13333   -0.06036  288.15765
2008   5   9   5  12 45.20    2.18255   -0.12604   -0.15304  288.06863
2008   5   9   5  12 45.30    2.17403   -0.10845    0.16633  288.04061
2008   5   9   5  12 45.40    2.36317   -0.07011    0.16315  288.08859
2008   5   9   5  12 45.50    2.43146   -0.13114   -0.01959  288.17957
2008   5   9   5  12 45.60    2.53769   -0.21658   -0.01503  288.16655
2008   5   9   5  12 45.70    2.46557   -0.13362    0.17356  288.10352
2008   5   9   5  12 45.80    2.47290   -0.05264    0.00872  288.18750
2008   5   9   5  12 45.90    2.37941   -0.11669   -0.00399  288.17448
2008   5   9   5  12 46.00    2.27792   -0.25707    0.01702  288.10546
2008   5   9   5  12 46.10    2.22008   -0.44749    0.06638  288.10544
2008   5   9   5  12 46.20    2.25391   -0.42359    0.03543  288.28742
2008   5   9   5  12 46.30    2.26820    0.06962   -0.02984  288.25040
2008   5   9   5  12 46.40    2.32836   -0.11774   -0.15834  288.23138
2008   5   9   5  12 46.50    2.14793   -0.40906   -0.12959  288.29836
2008   5   9   5  12 46.60    2.22238   -0.28115   -0.04137  288.25934
2008   5   9   5  12 46.70    2.16197   -0.20791   -0.10992  288.24831
2008   5   9   5  12 46.80    2.14083   -0.07134   -0.31344  288.27629
